ANNO,CODICE_ATS_RESIDENZA,DESCRIZIONE_ATS_RESIDENZA,COORDINATA_GEOGRAFICA_X,COORDINATA_GEOGRAFICA_Y,POSIZIONE_ATS,ATC LIVELLO 1 ,DESCRIZIONE_ATC LIVELLO 1,GENERE,FASCIA_ETA',POPOLAZIONE,DDD PER ATC LIVELLO 1
2016,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,"(45.80802245, 8.837196022)",L,FARMACI ANTINEOPLASTICI ED IMMUNOMODULATORI,M,40-64,267572,3.2900406195577
2016,328,ATS DI PAVIA,9.14034225,45.20086141,"(45.20086141, 9.14034225)",D,DERMATOLOGICI,F,80 e +,31627,2.4160557289407
2013,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,"(45.80802245, 8.837196022)",H,"PREPARATI ORMONALI SISTEMICI, ESCLUSI ORMONI SESSUALI E INSU",M,0-17,123143,3.5330582589027
2013,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,"(46.33431031, 10.32968894)",ALL,ALL,F,40-64,62352,676.9043734482
2017,324,ATS DELLA BRIANZA,9.298423314,45.69919245,"(45.69919245, 9.298423314)",C,SISTEMA CARDIOVASCOLARE,M,80 e +,32568,1711.7403101291
2015,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,"(45.44410928, 9.198811423)",J,ANTINFETTIVI PER USO SISTEMICO,M,40-64,640276,13.750204224163
2017,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,"(45.80802245, 8.837196022)",H,"PREPARATI ORMONALI SISTEMICI, ESCLUSI ORMONI SESSUALI E INSU",F,0-17,113013,2.6589293658474
2016,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,"(45.1439181, 10.02604335)",V,VARI,F,18-39,86510,0.048962080965095
2017,328,ATS DI PAVIA,9.14034225,45.20086141,"(45.20086141, 9.14034225)",C,SISTEMA CARDIOVASCOLARE,M,40-64,105635,484.39742528124
2015,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,"(45.1439181, 10.02604335)",N,SISTEMA NERVOSO,F,65-79,66528,145.42057027495
2013,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,"(45.1439181, 10.02604335)",ALL,ALL,M,0-17,64931,76.900040330591
2017,325,ATS DI BERGAMO,9.63853045,45.68701679,"(45.68701679, 9.63853045)",L,FARMACI ANTINEOPLASTICI ED IMMUNOMODULATORI,F,80 e +,45957,14.924397848926
2014,30,REGIONE LOMBARDIA,,,,M,SISTEMA MUSCOLO-SCHELETRICO,M,0-17,867932,0.25349594652049
2012,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,"(46.33431031, 10.32968894)",ALL,ALL,F,65-79,27465,2130.384168067
2017,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,"(46.33431031, 10.32968894)",A,APPARATO GASTROINTESTINALE E METABOLISMO,F,65-79,28846,360.16622377239
2013,326,ATS DI BRESCIA,10.25368782,45.65171815,"(45.65171815, 10.25368782)",H,"PREPARATI ORMONALI SISTEMICI, ESCLUSI ORMONI SESSUALI E INSU",F,0-17,101601,3.3260231938089
2014,324,ATS DELLA BRIANZA,9.298423314,45.69919245,"(45.69919245, 9.298423314)",D,DERMATOLOGICI,F,18-39,140331,1.7776311446931
2017,328,ATS DI PAVIA,9.14034225,45.20086141,"(45.20086141, 9.14034225)",C,SISTEMA CARDIOVASCOLARE,M,0-17,41306,1.3961407983087
2014,325,ATS DI BERGAMO,9.63853045,45.68701679,"(45.68701679, 9.63853045)",ALL,ALL,M,18-39,142156,128.25957117103
2012,324,ATS DELLA BRIANZA,9.298423314,45.69919245,"(45.69919245, 9.298423314)",D,DERMATOLOGICI,M,65-79,83340,7.0687256709635
2014,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,"(45.80802245, 8.837196022)",G,SISTEMA GENITO-URINARIO ED ORMONI SESSUALI,M,18-39,173474,0.68598965760295
2017,328,ATS DI PAVIA,9.14034225,45.20086141,"(45.20086141, 9.14034225)",S,ORGANI DI SENSO,F,18-39,58302,0.81043964258469
2012,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,"(46.33431031, 10.32968894)",ALL,ALL,F,40-64,62170,675.67684520482
2014,326,ATS DI BRESCIA,10.25368782,45.65171815,"(45.65171815, 10.25368782)",A,APPARATO GASTROINTESTINALE E METABOLISMO,F,65-79,90423,373.70067337005
2012,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,"(45.1439181, 10.02604335)",D,DERMATOLOGICI,F,80 e +,39606,2.0108334910459
2015,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,"(45.44410928, 9.198811423)",P,"FARMACI ANTIPARASSITARI, INSETTICIDI E REPELLENTI",F,0-17,276734,0.23379385904139
2012,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,"(46.33431031, 10.32968894)",H,"PREPARATI ORMONALI SISTEMICI, ESCLUSI ORMONI SESSUALI E INSU",F,0-17,26995,3.6269480470286
2015,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,"(45.44410928, 9.198811423)",ALL,ALL,F,18-39,406268,157.05145874518
2013,326,ATS DI BRESCIA,10.25368782,45.65171815,"(45.65171815, 10.25368782)",G,SISTEMA GENITO-URINARIO ED ORMONI SESSUALI,F,80 e +,47878,3.5762700516782
2015,328,ATS DI PAVIA,9.14034225,45.20086141,"(45.20086141, 9.14034225)",L,FARMACI ANTINEOPLASTICI ED IMMUNOMODULATORI,F,40-64,103041,15.56655352129
2016,30,REGIONE LOMBARDIA,,,,H,"PREPARATI ORMONALI SISTEMICI, ESCLUSI ORMONI SESSUALI E INSU",F,0-17,812811,2.740482312594
2016,326,ATS DI BRESCIA,10.25368782,45.65171815,"(45.65171815, 10.25368782)",L,FARMACI ANTINEOPLASTICI ED IMMUNOMODULATORI,M,18-39,140290,0.79042798641913
2014,328,ATS DI PAVIA,9.14034225,45.20086141,"(45.20086141, 9.14034225)",D,DERMATOLOGICI,F,18-39,62079,1.433189570432
2015,30,REGIONE LOMBARDIA,,,,M,SISTEMA MUSCOLO-SCHELETRICO,M,18-39,1201129,3.5479097669567
2016,326,ATS DI BRESCIA,10.25368782,45.65171815,"(45.65171815, 10.25368782)",M,SISTEMA MUSCOLO-SCHELETRICO,M,80 e +,26428,69.733950194989
2013,325,ATS DI BERGAMO,9.63853045,45.68701679,"(45.68701679, 9.63853045)",J,ANTINFETTIVI PER USO SISTEMICO,M,40-64,207317,15.641450149237
2013,325,ATS DI BERGAMO,9.63853045,45.68701679,"(45.68701679, 9.63853045)",M,SISTEMA MUSCOLO-SCHELETRICO,M,80 e +,21226,81.006075523551
2012,325,ATS DI BERGAMO,9.63853045,45.68701679,"(45.68701679, 9.63853045)",B,SANGUE E ORGANI EMOPOIETICI,M,80 e +,20303,411.94630064215
2012,30,REGIONE LOMBARDIA,,,,R,SISTEMA RESPIRATORIO,F,0-17,814067,21.576243941144
2016,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,"(45.80802245, 8.837196022)",P,"FARMACI ANTIPARASSITARI, INSETTICIDI E REPELLENTI",M,40-64,267572,0.39207963953085
2017,30,REGIONE LOMBARDIA,,,,L,FARMACI ANTINEOPLASTICI ED IMMUNOMODULATORI,F,65-79,855504,25.101083664464
2017,326,ATS DI BRESCIA,10.25368782,45.65171815,"(45.65171815, 10.25368782)",C,SISTEMA CARDIOVASCOLARE,M,18-39,138601,22.141470838239
2014,328,ATS DI PAVIA,9.14034225,45.20086141,"(45.20086141, 9.14034225)",C,SISTEMA CARDIOVASCOLARE,F,65-79,48223,1280.7875287925
2014,325,ATS DI BERGAMO,9.63853045,45.68701679,"(45.68701679, 9.63853045)",A,APPARATO GASTROINTESTINALE E METABOLISMO,M,80 e +,22340,451.25302036588
2014,30,REGIONE LOMBARDIA,,,,C,SISTEMA CARDIOVASCOLARE,F,65-79,843974,1189.4601025106
2013,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,"(46.33431031, 10.32968894)",C,SISTEMA CARDIOVASCOLARE,F,65-79,27867,1145.5362485089
2017,328,ATS DI PAVIA,9.14034225,45.20086141,"(45.20086141, 9.14034225)",D,DERMATOLOGICI,F,18-39,58302,1.3449496082419
2012,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,"(45.1439181, 10.02604335)",G,SISTEMA GENITO-URINARIO ED ORMONI SESSUALI,F,65-79,65291,9.7096808953654
2012,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,"(45.1439181, 10.02604335)",V,VARI,F,40-64,139069,0.6756998709403
2015,325,ATS DI BERGAMO,9.63853045,45.68701679,"(45.68701679, 9.63853045)",G,SISTEMA GENITO-URINARIO ED ORMONI SESSUALI,M,65-79,77341,199.20375139957
2013,30,REGIONE LOMBARDIA,,,,V,VARI,M,18-39,1254026,0.13265159714641
2014,325,ATS DI BERGAMO,9.63853045,45.68701679,"(45.68701679, 9.63853045)",S,ORGANI DI SENSO,M,80 e +,22340,69.420047193017
2015,326,ATS DI BRESCIA,10.25368782,45.65171815,"(45.65171815, 10.25368782)",B,SANGUE E ORGANI EMOPOIETICI,M,65-79,81244,259.43848072743
2014,324,ATS DELLA BRIANZA,9.298423314,45.69919245,"(45.69919245, 9.298423314)",B,SANGUE E ORGANI EMOPOIETICI,M,80 e +,27216,373.12224596426
2016,326,ATS DI BRESCIA,10.25368782,45.65171815,"(45.65171815, 10.25368782)",A,APPARATO GASTROINTESTINALE E METABOLISMO,M,65-79,82505,392.988280749
2016,324,ATS DELLA BRIANZA,9.298423314,45.69919245,"(45.69919245, 9.298423314)",D,DERMATOLOGICI,F,40-64,228138,2.0218369514394
2015,324,ATS DELLA BRIANZA,9.298423314,45.69919245,"(45.69919245, 9.298423314)",R,SISTEMA RESPIRATORIO,F,0-17,99087,20.725598665425
2014,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,"(45.1439181, 10.02604335)",N,SISTEMA NERVOSO,F,65-79,66401,141.59489796142
2015,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,"(45.1439181, 10.02604335)",ALL,ALL,M,18-39,90292,137.68352201257
2014,328,ATS DI PAVIA,9.14034225,45.20086141,"(45.20086141, 9.14034225)",M,SISTEMA MUSCOLO-SCHELETRICO,M,40-64,103914,16.987352108396
2016,328,ATS DI PAVIA,9.14034225,45.20086141,"(45.20086141, 9.14034225)",R,SISTEMA RESPIRATORIO,F,40-64,103557,30.850259451886
2016,324,ATS DELLA BRIANZA,9.298423314,45.69919245,"(45.69919245, 9.298423314)",N,SISTEMA NERVOSO,F,18-39,137461,27.575050648904
2016,324,ATS DELLA BRIANZA,9.298423314,45.69919245,"(45.69919245, 9.298423314)",L,FARMACI ANTINEOPLASTICI ED IMMUNOMODULATORI,F,80 e +,53714,15.173968445927
2013,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,"(45.44410928, 9.198811423)",N,SISTEMA NERVOSO,M,18-39,430351,23.804663942695
2016,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,"(45.1439181, 10.02604335)",J,ANTINFETTIVI PER USO SISTEMICO,M,40-64,144461,14.107680350522
2016,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,"(46.33431031, 10.32968894)",V,VARI,F,0-17,26023,0.015792141724997
2015,326,ATS DI BRESCIA,10.25368782,45.65171815,"(45.65171815, 10.25368782)",H,"PREPARATI ORMONALI SISTEMICI, ESCLUSI ORMONI SESSUALI E INSU",M,40-64,216570,15.678460762927
2014,30,REGIONE LOMBARDIA,,,,M,SISTEMA MUSCOLO-SCHELETRICO,F,18-39,1198807,3.7511780890536
2017,30,REGIONE LOMBARDIA,,,,A,APPARATO GASTROINTESTINALE E METABOLISMO,F,0-17,801121,5.4368526168043
2015,30,REGIONE LOMBARDIA,,,,N,SISTEMA NERVOSO,M,80 e +,250604,131.28363387823
2017,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,"(45.44410928, 9.198811423)",H,"PREPARATI ORMONALI SISTEMICI, ESCLUSI ORMONI SESSUALI E INSU",M,80 e +,98610,35.060931584153
2012,328,ATS DI PAVIA,9.14034225,45.20086141,"(45.20086141, 9.14034225)",H,"PREPARATI ORMONALI SISTEMICI, ESCLUSI ORMONI SESSUALI E INSU",F,65-79,48114,66.791350784638
2016,30,REGIONE LOMBARDIA,,,,ALL,ALL,M,40-64,1884130,737.50811612269
2014,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,"(45.1439181, 10.02604335)",D,DERMATOLOGICI,F,40-64,140367,2.3052972982292
2015,326,ATS DI BRESCIA,10.25368782,45.65171815,"(45.65171815, 10.25368782)",M,SISTEMA MUSCOLO-SCHELETRICO,F,80 e +,50106,99.962789399265
2014,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,"(45.44410928, 9.198811423)",A,APPARATO GASTROINTESTINALE E METABOLISMO,M,0-17,293968,4.3217932793136
2012,325,ATS DI BERGAMO,9.63853045,45.68701679,"(45.68701679, 9.63853045)",V,VARI,F,0-17,98883,0.008877407191757
2013,325,ATS DI BERGAMO,9.63853045,45.68701679,"(45.68701679, 9.63853045)",ALL,ALL,F,65-79,82930,2221.0973642039
2015,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,"(46.33431031, 10.32968894)",L,FARMACI ANTINEOPLASTICI ED IMMUNOMODULATORI,M,0-17,27825,0.32554936133122
2016,324,ATS DELLA BRIANZA,9.298423314,45.69919245,"(45.69919245, 9.298423314)",N,SISTEMA NERVOSO,M,18-39,141755,25.992417540873
2015,325,ATS DI BERGAMO,9.63853045,45.68701679,"(45.68701679, 9.63853045)",S,ORGANI DI SENSO,M,18-39,138863,1.1095001783873
2017,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,"(45.80802245, 8.837196022)",ALL,ALL,F,18-39,161239,145.06976647895
2015,326,ATS DI BRESCIA,10.25368782,45.65171815,"(45.65171815, 10.25368782)",D,DERMATOLOGICI,M,0-17,106941,0.55079660491325
2017,325,ATS DI BERGAMO,9.63853045,45.68701679,"(45.68701679, 9.63853045)",M,SISTEMA MUSCOLO-SCHELETRICO,F,0-17,94900,0.17475208222339
2017,30,REGIONE LOMBARDIA,,,,C,SISTEMA CARDIOVASCOLARE,F,65-79,855504,1144.3055313579
2016,328,ATS DI PAVIA,9.14034225,45.20086141,"(45.20086141, 9.14034225)",P,"FARMACI ANTIPARASSITARI, INSETTICIDI E REPELLENTI",M,80 e +,16123,2.8884084366161
2017,30,REGIONE LOMBARDIA,,,,D,DERMATOLOGICI,F,65-79,855504,3.3835201980736
2012,30,REGIONE LOMBARDIA,,,,J,ANTINFETTIVI PER USO SISTEMICO,M,65-79,702416,22.30971596344
2012,30,REGIONE LOMBARDIA,,,,B,SANGUE E ORGANI EMOPOIETICI,F,80 e +,435360,307.70603043006
2012,326,ATS DI BRESCIA,10.25368782,45.65171815,"(45.65171815, 10.25368782)",N,SISTEMA NERVOSO,F,65-79,87394,156.98866279027
2015,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,"(45.80802245, 8.837196022)",H,"PREPARATI ORMONALI SISTEMICI, ESCLUSI ORMONI SESSUALI E INSU",M,65-79,107358,32.897416326008
2012,30,REGIONE LOMBARDIA,,,,M,SISTEMA MUSCOLO-SCHELETRICO,F,0-17,814067,0.26525914004165
2016,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,"(45.1439181, 10.02604335)",R,SISTEMA RESPIRATORIO,F,65-79,66783,60.164311175925
2013,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,"(45.80802245, 8.837196022)",M,SISTEMA MUSCOLO-SCHELETRICO,F,18-39,174939,3.7174799492294
2012,325,ATS DI BERGAMO,9.63853045,45.68701679,"(45.68701679, 9.63853045)",A,APPARATO GASTROINTESTINALE E METABOLISMO,F,80 e +,41106,414.21898162307
2015,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,"(46.33431031, 10.32968894)",N,SISTEMA NERVOSO,F,40-64,62740,103.28650004946
2013,325,ATS DI BERGAMO,9.63853045,45.68701679,"(45.68701679, 9.63853045)",J,ANTINFETTIVI PER USO SISTEMICO,M,80 e +,21226,26.262745353882
2014,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,"(45.1439181, 10.02604335)",J,ANTINFETTIVI PER USO SISTEMICO,F,80 e +,40462,15.929124840852
2016,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,"(45.80802245, 8.837196022)",L,FARMACI ANTINEOPLASTICI ED IMMUNOMODULATORI,F,40-64,269136,13.728929532068
2016,324,ATS DELLA BRIANZA,9.298423314,45.69919245,"(45.69919245, 9.298423314)",D,DERMATOLOGICI,F,80 e +,53714,2.4500303235716
2013,30,REGIONE LOMBARDIA,,,,C,SISTEMA CARDIOVASCOLARE,F,40-64,1838463,269.84407684291
2015,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,"(45.44410928, 9.198811423)",B,SANGUE E ORGANI EMOPOIETICI,F,40-64,658409,30.690009934344
2015,326,ATS DI BRESCIA,10.25368782,45.65171815,"(45.65171815, 10.25368782)",M,SISTEMA MUSCOLO-SCHELETRICO,F,0-17,100633,0.28410199062578
2013,328,ATS DI PAVIA,9.14034225,45.20086141,"(45.20086141, 9.14034225)",M,SISTEMA MUSCOLO-SCHELETRICO,F,18-39,63979,4.2404863576602
2015,325,ATS DI BERGAMO,9.63853045,45.68701679,"(45.68701679, 9.63853045)",V,VARI,F,0-17,97399,0.013608702238652
2017,30,REGIONE LOMBARDIA,,,,N,SISTEMA NERVOSO,F,65-79,855504,150.30905619701
2012,324,ATS DELLA BRIANZA,9.298423314,45.69919245,"(45.69919245, 9.298423314)",B,SANGUE E ORGANI EMOPOIETICI,F,65-79,95876,197.18223342726
2014,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,"(46.33431031, 10.32968894)",ALL,ALL,F,0-17,26467,52.796519992826
2014,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,"(46.33431031, 10.32968894)",A,APPARATO GASTROINTESTINALE E METABOLISMO,M,80 e +,7897,374.54471711698
2012,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,"(46.33431031, 10.32968894)",M,SISTEMA MUSCOLO-SCHELETRICO,M,65-79,24643,49.156487912755
2016,328,ATS DI PAVIA,9.14034225,45.20086141,"(45.20086141, 9.14034225)",J,ANTINFETTIVI PER USO SISTEMICO,F,40-64,103557,17.167991236829
2013,328,ATS DI PAVIA,9.14034225,45.20086141,"(45.20086141, 9.14034225)",R,SISTEMA RESPIRATORIO,F,40-64,101425,31.295991250163
2014,328,ATS DI PAVIA,9.14034225,45.20086141,"(45.20086141, 9.14034225)",B,SANGUE E ORGANI EMOPOIETICI,M,80 e +,15249,298.92783105411
2015,328,ATS DI PAVIA,9.14034225,45.20086141,"(45.20086141, 9.14034225)",G,SISTEMA GENITO-URINARIO ED ORMONI SESSUALI,F,40-64,103041,34.452065109895
2017,325,ATS DI BERGAMO,9.63853045,45.68701679,"(45.68701679, 9.63853045)",D,DERMATOLOGICI,F,40-64,204812,2.1618172659796
2017,326,ATS DI BRESCIA,10.25368782,45.65171815,"(45.65171815, 10.25368782)",V,VARI,M,80 e +,27684,6.1677190850103
2016,328,ATS DI PAVIA,9.14034225,45.20086141,"(45.20086141, 9.14034225)",A,APPARATO GASTROINTESTINALE E METABOLISMO,F,40-64,103557,118.25621146221
2017,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,"(45.80802245, 8.837196022)",J,ANTINFETTIVI PER USO SISTEMICO,F,80 e +,70192,19.115678445049
2014,328,ATS DI PAVIA,9.14034225,45.20086141,"(45.20086141, 9.14034225)",J,ANTINFETTIVI PER USO SISTEMICO,F,0-17,39745,19.005314942478
2015,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,"(45.44410928, 9.198811423)",M,SISTEMA MUSCOLO-SCHELETRICO,F,0-17,276734,0.2350993897666
2014,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,"(45.80802245, 8.837196022)",J,ANTINFETTIVI PER USO SISTEMICO,M,40-64,263354,14.350818716759
2017,328,ATS DI PAVIA,9.14034225,45.20086141,"(45.20086141, 9.14034225)",G,SISTEMA GENITO-URINARIO ED ORMONI SESSUALI,F,18-39,58302,10.127691367838
2014,326,ATS DI BRESCIA,10.25368782,45.65171815,"(45.65171815, 10.25368782)",D,DERMATOLOGICI,F,40-64,208667,2.008273692948
2013,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,"(45.80802245, 8.837196022)",B,SANGUE E ORGANI EMOPOIETICI,M,80 e +,32965,373.51845496417
2012,325,ATS DI BERGAMO,9.63853045,45.68701679,"(45.68701679, 9.63853045)",J,ANTINFETTIVI PER USO SISTEMICO,M,0-17,104358,21.081577277884
2016,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,"(45.1439181, 10.02604335)",M,SISTEMA MUSCOLO-SCHELETRICO,M,80 e +,21745,74.324477559084
2017,328,ATS DI PAVIA,9.14034225,45.20086141,"(45.20086141, 9.14034225)",M,SISTEMA MUSCOLO-SCHELETRICO,M,0-17,41306,0.33584957971544
2014,328,ATS DI PAVIA,9.14034225,45.20086141,"(45.20086141, 9.14034225)",S,ORGANI DI SENSO,M,80 e +,15249,88.686330720861
2013,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,"(45.1439181, 10.02604335)",M,SISTEMA MUSCOLO-SCHELETRICO,M,65-79,57041,54.766308116443
2017,326,ATS DI BRESCIA,10.25368782,45.65171815,"(45.65171815, 10.25368782)",B,SANGUE E ORGANI EMOPOIETICI,F,0-17,97942,2.2586429805396
2017,325,ATS DI BERGAMO,9.63853045,45.68701679,"(45.68701679, 9.63853045)",M,SISTEMA MUSCOLO-SCHELETRICO,M,40-64,213035,15.728601213369
2014,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,"(45.44410928, 9.198811423)",D,DERMATOLOGICI,F,65-79,305725,4.5001898978205
2015,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,"(45.1439181, 10.02604335)",S,ORGANI DI SENSO,F,40-64,141231,9.6367488477183
2012,328,ATS DI PAVIA,9.14034225,45.20086141,"(45.20086141, 9.14034225)",H,"PREPARATI ORMONALI SISTEMICI, ESCLUSI ORMONI SESSUALI E INSU",F,18-39,65729,16.022522061311
2014,328,ATS DI PAVIA,9.14034225,45.20086141,"(45.20086141, 9.14034225)",M,SISTEMA MUSCOLO-SCHELETRICO,M,0-17,41987,0.30576326463051
2013,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,"(46.33431031, 10.32968894)",V,VARI,M,65-79,25248,5.2010166283233
2013,30,REGIONE LOMBARDIA,,,,J,ANTINFETTIVI PER USO SISTEMICO,M,80 e +,227241,24.405742404865
2015,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,"(46.33431031, 10.32968894)",N,SISTEMA NERVOSO,F,18-39,38614,38.70563301278
2012,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,"(45.80802245, 8.837196022)",ALL,ALL,F,65-79,118345,2143.4256550352
2013,30,REGIONE LOMBARDIA,,,,P,"FARMACI ANTIPARASSITARI, INSETTICIDI E REPELLENTI",M,80 e +,227241,1.0617118610708
2014,326,ATS DI BRESCIA,10.25368782,45.65171815,"(45.65171815, 10.25368782)",J,ANTINFETTIVI PER USO SISTEMICO,M,40-64,214541,17.310539883372
2015,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,"(45.80802245, 8.837196022)",C,SISTEMA CARDIOVASCOLARE,F,80 e +,67475,1290.5430614698
2015,326,ATS DI BRESCIA,10.25368782,45.65171815,"(45.65171815, 10.25368782)",D,DERMATOLOGICI,M,65-79,81244,5.0466328071471
2016,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,"(45.44410928, 9.198811423)",L,FARMACI ANTINEOPLASTICI ED IMMUNOMODULATORI,F,18-39,401693,1.6216628845299
2017,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,"(46.33431031, 10.32968894)",R,SISTEMA RESPIRATORIO,F,40-64,62759,27.138707581187
2013,326,ATS DI BRESCIA,10.25368782,45.65171815,"(45.65171815, 10.25368782)",H,"PREPARATI ORMONALI SISTEMICI, ESCLUSI ORMONI SESSUALI E INSU",M,65-79,78005,35.47889000768
2017,324,ATS DELLA BRIANZA,9.298423314,45.69919245,"(45.69919245, 9.298423314)",V,VARI,M,0-17,103875,0.042234008717274
2015,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,"(45.1439181, 10.02604335)",C,SISTEMA CARDIOVASCOLARE,F,18-39,88265,13.056583812215
2016,328,ATS DI PAVIA,9.14034225,45.20086141,"(45.20086141, 9.14034225)",H,"PREPARATI ORMONALI SISTEMICI, ESCLUSI ORMONI SESSUALI E INSU",M,40-64,105290,16.436067557988
2017,326,ATS DI BRESCIA,10.25368782,45.65171815,"(45.65171815, 10.25368782)",A,APPARATO GASTROINTESTINALE E METABOLISMO,M,65-79,83315,386.32019769971
2016,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,"(46.33431031, 10.32968894)",R,SISTEMA RESPIRATORIO,F,18-39,37783,18.206852231288
2017,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,"(45.1439181, 10.02604335)",D,DERMATOLOGICI,M,80 e +,22500,4.889340640086
2017,30,REGIONE LOMBARDIA,,,,B,SANGUE E ORGANI EMOPOIETICI,F,18-39,1140711,22.901991592081
2013,326,ATS DI BRESCIA,10.25368782,45.65171815,"(45.65171815, 10.25368782)",P,"FARMACI ANTIPARASSITARI, INSETTICIDI E REPELLENTI",F,65-79,89021,1.7120853011695
2012,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,"(45.1439181, 10.02604335)",A,APPARATO GASTROINTESTINALE E METABOLISMO,M,65-79,55967,367.82306908324
2016,326,ATS DI BRESCIA,10.25368782,45.65171815,"(45.65171815, 10.25368782)",V,VARI,M,65-79,82505,6.2173492094861
2012,328,ATS DI PAVIA,9.14034225,45.20086141,"(45.20086141, 9.14034225)",H,"PREPARATI ORMONALI SISTEMICI, ESCLUSI ORMONI SESSUALI E INSU",M,80 e +,14231,34.269744507152
2013,326,ATS DI BRESCIA,10.25368782,45.65171815,"(45.65171815, 10.25368782)",ALL,ALL,F,40-64,206067,667.93380079423
2014,325,ATS DI BERGAMO,9.63853045,45.68701679,"(45.68701679, 9.63853045)",R,SISTEMA RESPIRATORIO,M,65-79,75461,80.761382518277
2014,328,ATS DI PAVIA,9.14034225,45.20086141,"(45.20086141, 9.14034225)",P,"FARMACI ANTIPARASSITARI, INSETTICIDI E REPELLENTI",M,80 e +,15249,2.4313036108687
2015,326,ATS DI BRESCIA,10.25368782,45.65171815,"(45.65171815, 10.25368782)",N,SISTEMA NERVOSO,F,18-39,140835,31.447879553175
2013,324,ATS DELLA BRIANZA,9.298423314,45.69919245,"(45.69919245, 9.298423314)",ALL,ALL,F,65-79,97503,2294.8621603298
2017,30,REGIONE LOMBARDIA,,,,ALL,ALL,F,18-39,1140711,149.44336342224
2017,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,"(45.44410928, 9.198811423)",L,FARMACI ANTINEOPLASTICI ED IMMUNOMODULATORI,F,65-79,303284,25.964249916754
2015,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,"(45.1439181, 10.02604335)",L,FARMACI ANTINEOPLASTICI ED IMMUNOMODULATORI,F,80 e +,41206,12.742072969467
2015,328,ATS DI PAVIA,9.14034225,45.20086141,"(45.20086141, 9.14034225)",H,"PREPARATI ORMONALI SISTEMICI, ESCLUSI ORMONI SESSUALI E INSU",M,18-39,61541,6.8094124936364
