ANNO_EROG,ATS_ID,ATS_DESC,COORDINATA_GEOGRAFICA_X,COORDINATA_GEOGRAFICA_Y,POSIZIONE_ATS,LIV_4_ID,LIV_4_DESC,ATC_ID,ATC_DESC,CATEGORIA,GIORNI,POP,DDD_1000_AB_DIE
2019,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,POINT (10.32968894 46.33431031),J01AA,TETRACICLINE,J01AA08,MINOCICLINA,Reserve,3860,304980,0.035
2016,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,POINT (10.32968894 46.33431031),J01DD,CEFALOSPORINE DI TERZA GENERAZIONE,J01DD09,CEFODIZIME,Watch,16,102592,0
2019,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,POINT (10.02604335 45.1439181),J01DD,CEFALOSPORINE DI TERZA GENERAZIONE,J01DD02,CEFTAZIDIMA,Watch,1077.27,770274,0.004
2017,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),J01BA,AMFENICOLI,J01BA02,TIAMFENICOLO,Access,7.74,294103,0
2017,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,POINT (10.32968894 46.33431031),J01AA,TETRACICLINE,J01AA04,LIMECICLINA,Watch,10990,304671,0.099
2019,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,POINT (8.837196022 45.80802245),J01DD,CEFALOSPORINE DI TERZA GENERAZIONE,J01DD02,CEFTAZIDIMA,Watch,1406.61,1435054,0.003
2019,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,POINT (10.32968894 46.33431031),J01MA,FLUOROCHINOLONI,J01MA07,LOMEFLOXACINA,Watch,380,243162,0.004
2016,325,ATS DI BERGAMO,9.63853045,45.68701679,POINT (9.63853045 45.68701679),J01AA,TETRACICLINE,J01AA05,METACICLINA,Watch,304,584320,0.001
2018,324,ATS DELLA BRIANZA,9.298423314,45.69919245,POINT (9.298423314 45.69919245),J01FA,MACROLIDI,J01FA15,TELITROMICINA,Watch,145,739570,0.001
2016,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),J01DC,CEFALOSPORINE DI SECONDA GENERAZIONE,J01DC01,CEFOXITINA,Watch,5.27,336498,0
2015,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,POINT (8.837196022 45.80802245),J01CR,"ASSOCIAZIONI DI PENICILLINE, INCLUSI GLI INIBITORI DELLE BET",J01CR02,AMOXICILLINA E INIBITORE DELLA BETA-LATTAMASI,Access,3749703.9,1435052,7.159
2014,325,ATS DI BERGAMO,9.63853045,45.68701679,POINT (9.63853045 45.68701679),J01CF,PENICILLINE RESISTENTI ALLE BETA-LATTAMASI,J01CF05,FLUCLOXACILLINA,Access,54,475927,0
2016,328,ATS DI PAVIA,9.14034225,45.20086141,POINT (9.14034225 45.20086141),J01MA,FLUOROCHINOLONI,J01MA17,PRULIFLOXACINA,Watch,16827,497447,0.093
2014,324,ATS DELLA BRIANZA,9.298423314,45.69919245,POINT (9.298423314 45.69919245),J01CF,PENICILLINE RESISTENTI ALLE BETA-LATTAMASI,J01CF05,FLUCLOXACILLINA,Access,282,704896,0.001
2018,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,POINT (8.837196022 45.80802245),J01CE,PENICILLINE SENSIBILI ALLE BETA-LATTAMASI,J01CE08,BENZILPENICILLINA BENZATINICA,Access,409.2,1435054,0.001
2018,325,ATS DI BERGAMO,9.63853045,45.68701679,POINT (9.63853045 45.68701679),J01MA,FLUOROCHINOLONI,J01MA02,CIPROFLOXACINA,Watch,220776.2,1111035,0.544
2016,325,ATS DI BERGAMO,9.63853045,45.68701679,POINT (9.63853045 45.68701679),J01FA,MACROLIDI,J01FA10,AZITROMICINA,Watch,454181,1108298,1.123
2015,325,ATS DI BERGAMO,9.63853045,45.68701679,POINT (9.63853045 45.68701679),J01GB,ALTRI AMINOGLICOSIDI,J01GB03,GENTAMICINA,Access,141.97,379461,0.001
2015,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,POINT (10.32968894 46.33431031),J01CF,PENICILLINE RESISTENTI ALLE BETA-LATTAMASI,J01CF05,FLUCLOXACILLINA,Access,66,160465,0.001
2019,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,POINT (8.837196022 45.80802245),J01GB,ALTRI AMINOGLICOSIDI,J01GB06,AMIKACINA,Access,1585.94,1244551,0.003
2016,325,ATS DI BERGAMO,9.63853045,45.68701679,POINT (9.63853045 45.68701679),J01MB,ALTRI CHINOLONICI,J01MB06,CINOXACINA,,250,537357,0.001
2016,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),J01DC,CEFALOSPORINE DI SECONDA GENERAZIONE,J01DC10,CEFPROZIL,Watch,3642,3437922,0.003
2016,324,ATS DELLA BRIANZA,9.298423314,45.69919245,POINT (9.298423314 45.69919245),J01AA,TETRACICLINE,J01AA02,DOXICICLINA,Access,74890,1110396,0.185
2015,325,ATS DI BERGAMO,9.63853045,45.68701679,POINT (9.63853045 45.68701679),J01XB,POLIMIXINE,J01XB01,COLISTINA,Reserve,101.64,408193,0.001
2016,328,ATS DI PAVIA,9.14034225,45.20086141,POINT (9.14034225 45.20086141),J01CF,PENICILLINE RESISTENTI ALLE BETA-LATTAMASI,J01CF04,OXACILLINA,Access,7,207319,0
2017,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,POINT (10.02604335 45.1439181),J01FA,MACROLIDI,J01FA06,ROXITROMICINA,Watch,3744,771998,0.013
2018,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,POINT (10.32968894 46.33431031),J01DD,CEFALOSPORINE DI TERZA GENERAZIONE,J01DD04,CEFTRIAXONE,Watch,12910.47,336339,0.105
2017,325,ATS DI BERGAMO,9.63853045,45.68701679,POINT (9.63853045 45.68701679),J01XA,ANTIBATTERICI GLICOPEPTIDICI,J01XA02,TEICOPLANINA,Watch,1023.5,777214,0.004
2017,324,ATS DELLA BRIANZA,9.298423314,45.69919245,POINT (9.298423314 45.69919245),J01FA,MACROLIDI,J01FA10,AZITROMICINA,Watch,532279.43,1208097,1.207
2019,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,POINT (10.02604335 45.1439181),J01DD,CEFALOSPORINE DI TERZA GENERAZIONE,J01DD01,CEFOTAXIMA,Watch,314.5,696784,0.001
2019,325,ATS DI BERGAMO,9.63853045,45.68701679,POINT (9.63853045 45.68701679),J01MA,FLUOROCHINOLONI,J01MA17,PRULIFLOXACINA,Watch,28136,993560,0.078
2017,325,ATS DI BERGAMO,9.63853045,45.68701679,POINT (9.63853045 45.68701679),J01FA,MACROLIDI,J01FA07,JOSAMICINA,Watch,333,888328,0.001
2016,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),J01GB,ALTRI AMINOGLICOSIDI,J01GB03,GENTAMICINA,Access,254,1627573,0
2014,325,ATS DI BERGAMO,9.63853045,45.68701679,POINT (9.63853045 45.68701679),J01FA,MACROLIDI,J01FA11,MIOCAMICINA,,5667,1055240,0.015
2014,324,ATS DELLA BRIANZA,9.298423314,45.69919245,POINT (9.298423314 45.69919245),J01DC,CEFALOSPORINE DI SECONDA GENERAZIONE,J01DC01,CEFOXITINA,Watch,7.14,23548,0.001
2016,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),J01CA,PENICILLINE AD AMPIO SPETTRO,J01CA04,AMOXICILLINA,Access,805793,1163407,1.898
2016,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),J01AA,TETRACICLINE,J01AA02,DOXICICLINA,Access,224762.4,3348110,0.184
2016,328,ATS DI PAVIA,9.14034225,45.20086141,POINT (9.14034225 45.20086141),J01CA,PENICILLINE AD AMPIO SPETTRO,J01CA01,AMPICILLINA,Access,3471.5,493159,0.019
2016,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),J01FA,MACROLIDI,J01FA02,SPIRAMICINA,Watch,10618.32,1035607,0.028
2018,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,POINT (8.837196022 45.80802245),J01DD,CEFALOSPORINE DI TERZA GENERAZIONE,J01DD16,CEFDITOREN,Watch,81390,1328979,0.168
2019,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),J01CR,"ASSOCIAZIONI DI PENICILLINE, INCLUSI GLI INIBITORI DELLE BET",J01CR05,PIPERACILLINA E INIBITORE DELLA BETA-LATTAMASI,Watch,998.06,1040133,0.003
2017,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,POINT (10.32968894 46.33431031),J01CE,PENICILLINE SENSIBILI ALLE BETA-LATTAMASI,J01CE08,BENZILPENICILLINA BENZATINICA,Access,55,312554,0
2018,324,ATS DELLA BRIANZA,9.298423314,45.69919245,POINT (9.298423314 45.69919245),J01CR,"ASSOCIAZIONI DI PENICILLINE, INCLUSI GLI INIBITORI DELLE BET",J01CR05,PIPERACILLINA E INIBITORE DELLA BETA-LATTAMASI,Watch,452.9,1006931,0.001
2018,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,POINT (10.02604335 45.1439181),J01CF,PENICILLINE RESISTENTI ALLE BETA-LATTAMASI,J01CF04,OXACILLINA,Access,149,326641,0.001
2015,325,ATS DI BERGAMO,9.63853045,45.68701679,POINT (9.63853045 45.68701679),J01GB,ALTRI AMINOGLICOSIDI,J01GB06,AMIKACINA,Access,1950,1018722,0.005
2017,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,POINT (10.32968894 46.33431031),J01FF,LINCOSAMIDI,J01FF01,CLINDAMICINA,Access,782.31,293467,0.007
2017,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),J01AA,TETRACICLINE,J01AA05,METACICLINA,Watch,16,650634,0
2017,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,POINT (10.32968894 46.33431031),J01CA,PENICILLINE AD AMPIO SPETTRO,J01CA01,AMPICILLINA,Access,569.5,293939,0.005
2016,324,ATS DELLA BRIANZA,9.298423314,45.69919245,POINT (9.298423314 45.69919245),J01DD,CEFALOSPORINE DI TERZA GENERAZIONE,J01DD13,CEFPODOXIMA,Watch,51931,1205330,0.118
2014,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,POINT (10.02604335 45.1439181),J01CR,"ASSOCIAZIONI DI PENICILLINE, INCLUSI GLI INIBITORI DELLE BET",J01CR05,PIPERACILLINA E INIBITORE DELLA BETA-LATTAMASI,Watch,240.1,676074,0.001
2016,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,POINT (10.02604335 45.1439181),J01MA,FLUOROCHINOLONI,J01MA02,CIPROFLOXACINA,Watch,205098,773312,0.727
2014,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,POINT (10.02604335 45.1439181),J01AA,TETRACICLINE,J01AA08,MINOCICLINA,Reserve,14280,738398,0.053
2017,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,POINT (10.32968894 46.33431031),J01FA,MACROLIDI,J01FA15,TELITROMICINA,Watch,60,181293,0.001
2017,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,POINT (8.837196022 45.80802245),J01DD,CEFALOSPORINE DI TERZA GENERAZIONE,J01DD14,CEFTIBUTEN,Watch,49886.4,1435442,0.095
2018,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),J01CA,PENICILLINE AD AMPIO SPETTRO,J01CA06,BACAMPICILLINA,Access,9348,1040133,0.025
2014,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),J01CR,"ASSOCIAZIONI DI PENICILLINE, INCLUSI GLI INIBITORI DELLE BET",J01CR05,PIPERACILLINA E INIBITORE DELLA BETA-LATTAMASI,Watch,1357.86,3133212,0.001
2015,325,ATS DI BERGAMO,9.63853045,45.68701679,POINT (9.63853045 45.68701679),J01FF,LINCOSAMIDI,J01FF02,LINCOMICINA,Watch,1267.08,1108853,0.003
2017,328,ATS DI PAVIA,9.14034225,45.20086141,POINT (9.14034225 45.20086141),J01DE,CEFALOSPORINE DI QUARTA GENERAZIONE,J01DE01,CEFEPIME,Watch,1281.25,465243,0.008
2016,324,ATS DELLA BRIANZA,9.298423314,45.69919245,POINT (9.298423314 45.69919245),J01CF,PENICILLINE RESISTENTI ALLE BETA-LATTAMASI,J01CF05,FLUCLOXACILLINA,Access,774,1040373,0.002
2014,324,ATS DELLA BRIANZA,9.298423314,45.69919245,POINT (9.298423314 45.69919245),J01FF,LINCOSAMIDI,J01FF01,CLINDAMICINA,Access,1076.72,1133854,0.003
2016,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),J01EE,"ASSOCIAZIONI DI SULFONAMIDI CON TRIMETOPRIM, INCLUSI I DERIV",J01EE01,SULFAMETOXAZOLO E TRIMETOPRIM,Access,159269.86,1163407,0.375
2019,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,POINT (8.837196022 45.80802245),J01CR,"ASSOCIAZIONI DI PENICILLINE, INCLUSI GLI INIBITORI DELLE BET",J01CR05,PIPERACILLINA E INIBITORE DELLA BETA-LATTAMASI,Watch,1114.26,1244551,0.002
2014,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,POINT (10.02604335 45.1439181),J01CA,PENICILLINE AD AMPIO SPETTRO,J01CA06,BACAMPICILLINA,Access,5028,699064,0.02
2017,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),J01GB,ALTRI AMINOGLICOSIDI,J01GB03,GENTAMICINA,Access,198,2301950,0
2017,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,POINT (8.837196022 45.80802245),J01AA,TETRACICLINE,J01AA08,MINOCICLINA,Reserve,13216,1290579,0.028
2019,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,POINT (8.837196022 45.80802245),J01DD,CEFALOSPORINE DI TERZA GENERAZIONE,J01DD09,CEFODIZIME,Watch,1918,1293110,0.004
2019,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,POINT (10.02604335 45.1439181),J01DB,CEFALOSPORINE DI PRIMA GENERAZIONE,J01DB04,CEFAZOLINA,Access,84.77,557541,0
2017,325,ATS DI BERGAMO,9.63853045,45.68701679,POINT (9.63853045 45.68701679),J01CR,"ASSOCIAZIONI DI PENICILLINE, INCLUSI GLI INIBITORI DELLE BET",J01CR02,AMOXICILLINA E INIBITORE DELLA BETA-LATTAMASI,Access,3178143.35,1109933,7.845
2014,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,POINT (10.02604335 45.1439181),J01FA,MACROLIDI,J01FA07,JOSAMICINA,Watch,1020,699064,0.004
2017,328,ATS DI PAVIA,9.14034225,45.20086141,POINT (9.14034225 45.20086141),J01DD,CEFALOSPORINE DI TERZA GENERAZIONE,J01DD01,CEFOTAXIMA,Watch,827.75,481977,0.005
2014,328,ATS DI PAVIA,9.14034225,45.20086141,POINT (9.14034225 45.20086141),J01XX,ALTRI ANTIBATTERICI,J01XX01,FOSFOMICINA,Watch,44049.98,548326,0.22
2017,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),J01DD,CEFALOSPORINE DI TERZA GENERAZIONE,J01DD16,CEFDITOREN,Watch,52110,1066926,0.134
2016,328,ATS DI PAVIA,9.14034225,45.20086141,POINT (9.14034225 45.20086141),J01MA,FLUOROCHINOLONI,J01MA02,CIPROFLOXACINA,Watch,162679.5,547926,0.813
2015,325,ATS DI BERGAMO,9.63853045,45.68701679,POINT (9.63853045 45.68701679),J01MA,FLUOROCHINOLONI,J01MA14,MOXIFLOXACINA,Watch,10270,984740,0.029
2017,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,POINT (10.02604335 45.1439181),J01DD,CEFALOSPORINE DI TERZA GENERAZIONE,J01DD08,CEFIXIMA,Watch,166925,771998,0.592
2014,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,POINT (10.02604335 45.1439181),J01AA,TETRACICLINE,J01AA04,LIMECICLINA,Watch,27370,699064,0.107
2018,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),J01FA,MACROLIDI,J01FA15,TELITROMICINA,Watch,220,2696301,0
2019,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),J01XB,POLIMIXINE,J01XB01,COLISTINA,Reserve,58.08,742247,0
2014,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),J01FA,MACROLIDI,J01FA06,ROXITROMICINA,Watch,24370,3405262,0.02
2017,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,POINT (10.32968894 46.33431031),J01DD,CEFALOSPORINE DI TERZA GENERAZIONE,J01DD02,CEFTAZIDIMA,Watch,404.99,274653,0.004
2016,325,ATS DI BERGAMO,9.63853045,45.68701679,POINT (9.63853045 45.68701679),J01CA,PENICILLINE AD AMPIO SPETTRO,J01CA04,AMOXICILLINA,Access,713750,1108298,1.764
2018,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),J01CR,"ASSOCIAZIONI DI PENICILLINE, INCLUSI GLI INIBITORI DELLE BET",J01CR05,PIPERACILLINA E INIBITORE DELLA BETA-LATTAMASI,Watch,982.8,1000676,0.003
2014,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,POINT (10.32968894 46.33431031),J01FA,MACROLIDI,J01FA10,AZITROMICINA,Watch,155942,338990,1.26
2019,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),J01MA,FLUOROCHINOLONI,J01MA17,PRULIFLOXACINA,Watch,93411,3120303,0.082
2017,328,ATS DI PAVIA,9.14034225,45.20086141,POINT (9.14034225 45.20086141),J01FA,MACROLIDI,J01FA07,JOSAMICINA,Watch,720,497519,0.004
2019,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,POINT (8.837196022 45.80802245),J01DB,CEFALOSPORINE DI PRIMA GENERAZIONE,J01DB04,CEFAZOLINA,Access,189.75,1198680,0
2017,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),J01DC,CEFALOSPORINE DI SECONDA GENERAZIONE,J01DC02,CEFUROXIMA,Watch,26771.1,1162351,0.063
2017,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,POINT (10.32968894 46.33431031),J01XX,ALTRI ANTIBATTERICI,J01XX01,FOSFOMICINA,Reserve,31038.43,336555,0.253
2018,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),J01MA,FLUOROCHINOLONI,J01MA12,LEVOFLOXACINA,Watch,1495093.5,3464423,1.182
2019,325,ATS DI BERGAMO,9.63853045,45.68701679,POINT (9.63853045 45.68701679),J01CR,"ASSOCIAZIONI DI PENICILLINE, INCLUSI GLI INIBITORI DELLE BET",J01CR05,PIPERACILLINA E INIBITORE DELLA BETA-LATTAMASI,Watch,423.78,993560,0.001
2015,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),J01XX,ALTRI ANTIBATTERICI,J01XX01,FOSFOMICINA,Watch,325450.02,3426401,0.26
2017,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,POINT (8.837196022 45.80802245),J01CA,PENICILLINE AD AMPIO SPETTRO,J01CA12,PIPERACILLINA,Watch,110.32,1230779,0
2015,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,POINT (10.32968894 46.33431031),J01FA,MACROLIDI,J01FA06,ROXITROMICINA,Watch,3942,338291,0.032
2017,324,ATS DELLA BRIANZA,9.298423314,45.69919245,POINT (9.298423314 45.69919245),J01XA,ANTIBATTERICI GLICOPEPTIDICI,J01XA02,TEICOPLANINA,Watch,924.5,1003225,0.003
2016,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,POINT (10.02604335 45.1439181),J01DD,CEFALOSPORINE DI TERZA GENERAZIONE,J01DD04,CEFTRIAXONE,Watch,38421.09,773312,0.136
2019,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,POINT (10.32968894 46.33431031),J01DD,CEFALOSPORINE DI TERZA GENERAZIONE,J01DD04,CEFTRIAXONE,Watch,12109.5,336339,0.099
2017,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,POINT (10.02604335 45.1439181),J01AA,TETRACICLINE,J01AA08,MINOCICLINA,Reserve,10688,715948,0.041
2018,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,POINT (10.02604335 45.1439181),J01CE,PENICILLINE SENSIBILI ALLE BETA-LATTAMASI,J01CE08,BENZILPENICILLINA BENZATINICA,Access,81,677712,0
2014,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),J01AA,TETRACICLINE,J01AA05,METACICLINA,Watch,1432,2590663,0.002
2018,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,POINT (10.02604335 45.1439181),J01XD,DERIVATI IMIDAZOLICI,J01XD01,METRONIDAZOLO,Access,5.94,37912,0
2015,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),J01AA,TETRACICLINE,J01AA04,LIMECICLINA,Watch,90090,3073331,0.08
2019,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),J01CR,"ASSOCIAZIONI DI PENICILLINE, INCLUSI GLI INIBITORI DELLE BET",J01CR05,PIPERACILLINA E INIBITORE DELLA BETA-LATTAMASI,Watch,1120.14,2895678,0.001
2015,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,POINT (10.32968894 46.33431031),J01DC,CEFALOSPORINE DI SECONDA GENERAZIONE,J01DC01,CEFOXITINA,Watch,5.1,82948,0
2019,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),J01CE,PENICILLINE SENSIBILI ALLE BETA-LATTAMASI,J01CE08,BENZILPENICILLINA BENZATINICA,Access,947,3464423,0.001
2017,328,ATS DI PAVIA,9.14034225,45.20086141,POINT (9.14034225 45.20086141),J01FA,MACROLIDI,J01FA06,ROXITROMICINA,Watch,13334,547251,0.067
2017,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,POINT (8.837196022 45.80802245),J01DB,CEFALOSPORINE DI PRIMA GENERAZIONE,J01DB04,CEFAZOLINA,Access,178.2,1197091,0
2018,324,ATS DELLA BRIANZA,9.298423314,45.69919245,POINT (9.298423314 45.69919245),J01GB,ALTRI AMINOGLICOSIDI,J01GB03,GENTAMICINA,Access,20,237974,0
2015,325,ATS DI BERGAMO,9.63853045,45.68701679,POINT (9.63853045 45.68701679),J01MA,FLUOROCHINOLONI,J01MA10,RUFLOXACINA,Watch,30,422019,0
2015,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,POINT (8.837196022 45.80802245),J01DC,CEFALOSPORINE DI SECONDA GENERAZIONE,J01DC04,CEFACLORO,Watch,45084.5,1435052,0.086
2018,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,POINT (10.02604335 45.1439181),J01XX,ALTRI ANTIBATTERICI,J01XX01,FOSFOMICINA,Watch,65299.92,770274,0.232
2016,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),J01DC,CEFALOSPORINE DI SECONDA GENERAZIONE,J01DC02,CEFUROXIMA,Watch,114065.54,3437922,0.091
2019,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,POINT (10.32968894 46.33431031),J01CF,PENICILLINE RESISTENTI ALLE BETA-LATTAMASI,J01CF05,FLUCLOXACILLINA,Access,30,92858,0.001
2016,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,POINT (10.02604335 45.1439181),J01AA,TETRACICLINE,J01AA04,LIMECICLINA,Watch,23422,696907,0.092
2019,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),J01MA,FLUOROCHINOLONI,J01MA14,MOXIFLOXACINA,Watch,27080,3120303,0.024
2015,325,ATS DI BERGAMO,9.63853045,45.68701679,POINT (9.63853045 45.68701679),J01GB,ALTRI AMINOGLICOSIDI,J01GB07,NETILMICINA,Watch,556.77,939945,0.002
2018,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,POINT (10.02604335 45.1439181),J01MA,FLUOROCHINOLONI,J01MA12,LEVOFLOXACINA,Watch,312983.5,733064,1.17
2015,324,ATS DELLA BRIANZA,9.298423314,45.69919245,POINT (9.298423314 45.69919245),J01CF,PENICILLINE RESISTENTI ALLE BETA-LATTAMASI,J01CF05,FLUCLOXACILLINA,Access,252,516805,0.001
2015,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),J01FA,MACROLIDI,J01FA07,JOSAMICINA,Watch,2484,1011834,0.007
2014,328,ATS DI PAVIA,9.14034225,45.20086141,POINT (9.14034225 45.20086141),J01DE,CEFALOSPORINE DI QUARTA GENERAZIONE,J01DE01,CEFEPIME,Watch,1403.75,480737,0.008
2018,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,POINT (10.02604335 45.1439181),J01DB,CEFALOSPORINE DI PRIMA GENERAZIONE,J01DB01,CEFALEXINA,Access,2630.5,733064,0.01
2018,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,POINT (10.32968894 46.33431031),J01MA,FLUOROCHINOLONI,J01MA17,PRULIFLOXACINA,Watch,7594,304980,0.068
2018,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),J01MA,FLUOROCHINOLONI,J01MA17,PRULIFLOXACINA,Watch,36725,1040133,0.097
2014,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),J01DD,CEFALOSPORINE DI TERZA GENERAZIONE,J01DD01,CEFOTAXIMA,Watch,912.7,1063840,0.002
2018,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),J01CF,PENICILLINE RESISTENTI ALLE BETA-LATTAMASI,J01CF05,FLUCLOXACILLINA,Access,1590,3120303,0.001
2016,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),J01MA,FLUOROCHINOLONI,J01MA07,LOMEFLOXACINA,Watch,11085,3087115,0.01
2018,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,POINT (10.02604335 45.1439181),J01MA,FLUOROCHINOLONI,J01MA03,PEFLOXACINA,Watch,209,673606,0.001
2017,328,ATS DI PAVIA,9.14034225,45.20086141,POINT (9.14034225 45.20086141),J01GB,ALTRI AMINOGLICOSIDI,J01GB03,GENTAMICINA,Access,22,190212,0
2015,324,ATS DELLA BRIANZA,9.298423314,45.69919245,POINT (9.298423314 45.69919245),J01GB,ALTRI AMINOGLICOSIDI,J01GB03,GENTAMICINA,Access,38.21,849148,0
2017,325,ATS DI BERGAMO,9.63853045,45.68701679,POINT (9.63853045 45.68701679),J01MA,FLUOROCHINOLONI,J01MA02,CIPROFLOXACINA,Watch,240515.51,1109933,0.594
2018,324,ATS DELLA BRIANZA,9.298423314,45.69919245,POINT (9.298423314 45.69919245),J01AA,TETRACICLINE,J01AA04,LIMECICLINA,Watch,35546,1088853,0.089
